pivot,derivation,similarity,category,affix
parodiar,parodiador,0.8644223,V:ADJ,-dor
parafrasear,parafraseador,0.8882587,V:ADJ,-dor
calloso,callosar,0.7703753,ADJ:V,-ar
caloña,caloñar,0.80918854,N:V,-ar
calamina,calaminar,0.80622506,N:ADJ,-ar
enmicar,enmicado,0.87391794,V:N,-ado
enmicar,enmicadora,0.82440275,V:N,-dora
lica,licar,0.56687737,N:V,-ar
hucha,huchar,0.8238166,N:V,-ar
enmochilar,desenmochilar,0.9355833,V:V,des-
enchipar,desenchipar,0.9189686,V:V,des-
mochila,mochilear,0.859889,N:V,-ear
mochila,mochilita,0.89439535,N:N,-ita
esponja,esponjilla,0.9130784,N:N,-illa
chispa,chispotear,0.7357826,N:V,-ear
chisguete,chisguetear,0.9240661,N:V,-ear
chirguete,chirguetear,0.9123011,N:V,-ear
estresar,desestresar,0.88670224,V:V,des-
jeta,jetiar,0.5432694,N:V,-iar
caramillo,caramillar,0.7628835,N:V,-ar
caramillo,caramilloso,0.7327198,N:ADJ,-oso
carro,carrear,0.81236535,N:V,-ear
cátedra,catedrar,0.69438046,N:V,-ar
chanco,chanquear,0.77016675,N:V,-ear
novela,novelear,0.73803955,N:V,-ear
novelero,novelerear,0.86017954,ADJ:V,-ear
novelero,noveleriar,0.8722206,ADJ:V,-iar
claustro,claustrar,0.6899197,N:V,-ar
cogolmar,cogüelmo,0.7856636,V:N,-o
fenotipo,fenotípico,0.8876815,N:ADJ,-ico
fitografía,fitográfico,0.930155,N:ADJ,-ico
fosfato,fosfático,0.8432654,N:ADJ,-ico
fotoalergia,fotoalérgico,0.85988784,N:ADJ,-ico
pereque,perequear,0.89588463,N:V,-ear
pereque,perecudo,0.76132596,N:ADJ,-udo
pereque,perequero,0.8594841,N:ADJ,-ero
comedio,comediar,0.67053664,N:V,-ar
colpar,colpe,0.8222159,V:N,-e
medio,comedio,0.519364,ADJ:N,co-
prosista,prosístico,0.8364617,N:ADJ,-ico
protoplasma,protoplasmático,0.9464035,N:ADJ,-ico
proxeneta,proxenético,0.86374944,N:ADJ,-ico
cuaresma,cuaresmar,0.7748951,N:V,-ar
crida,crida,1.0,N:N,-ar
dádiva,dadivar,0.7180012,N:V,-ar
cercar,decercar,0.7650462,V:V,de-
colgar,decolgar,0.8808941,V:V,de-
marrar,demarrarse,0.760189,V:V,de-
demarrar,demarraje,0.83458185,V:N,-aje
posar,deposar,0.8995324,V:V,de-
raigar,derraigar,0.87412477,V:V,de-
rancar,derrancar,0.8715827,V:V,de-
quindenio,quindenial,0.9006401,N:ADJ,-al
semanal,trisemanal,0.9273289,ADJ:ADJ,tri-
semanal,bisemanal,0.75991625,ADJ:ADJ,bi-
semana,entresemana,0.7267885,N:ADV,entre-
semanario,bisemanario,0.8326024,N:N,bi-
semanero,semanería,0.92267054,ADJ:N,-ía
semana,semanilla,0.82205427,N:N,-illa
periodista,periodístico,0.8435593,N:ADJ,-ico
sardino,sardinear,0.91109014,ADJ:V,-ear
petrografía,petrográfico,0.8690937,N:ADJ,-ico
afeitar,desafeitar,0.8167934,V:V,des-
afijar,desafijar,0.9087692,V:V,des-
afiuciar,desafiuciar,0.92128766,V:V,des-
apañar,desapañar,0.8729259,V:V,des-
aparir,desaprir,0.7124331,V:V,des-
florecer,florecedor,0.85916054,V:ADJ,-dor
fomentar,fomentador,0.7824734,V:ADJ,-dor
fortificar,fortificador,0.8192831,V:ADJ,-dor
fructificar,fructificador,0.6944678,V:ADJ,-dor
maullar,maullador,0.8381822,V:ADJ,-dor
atapar,desatapar,0.81757516,V:V,des-
atravesar,desatravesar,0.90305895,V:V,des-
escalafón,escalafonar,0.86014843,ADJ:V,-ar
avezar,desavezar,0.9375518,V:V,des-
ayuntar,desayuntar,0.88901335,V:V,des-
añudar,desañudar,0.86453813,V:V,des-
conhortar,desconhortar,0.9264711,V:V,des-
consejar,desconsejar,0.9536497,V:V,des-
conversar,desconversar,0.94922715,V:V,des-
crinar,descrinar,0.8809963,V:V,des-
donar,desdonar,0.86911684,V:V,des-
zafar,zafadura,0.8210472,V:N,-dura
araña,arañil,0.81988883,N:ADJ,-il
encasar,desencasar,0.9281303,V:V,des-
encentrar,desencentrar,0.9259384,V:V,des-
rebaño,rebañego,0.89193726,N:ADJ,-ego
argullo,argulloso,0.8597622,N:ADJ,-oso
granulometría,granulométrico,0.9405388,N:ADJ,-ico
petaca,petaquear,0.71517414,N:V,-ear
moho,mohosear,0.7768311,N:V,-ear
longo,longuear,0.7728996,ADJ:V,-ear
pongo,ponguear,0.5574096,N:V,-ear
engarrafar,desengarrafar,0.91232514,V:V,des-
enhadar,desenhadar,0.9145684,V:V,des-
enhado,enhadar,0.88443017,N:V,-ar
enhastiar,desenhastiar,0.9271468,V:V,des-
aburrir,desaburrir,0.92107666,V:V,des-
enhetrar,desenhetrar,0.8923314,V:V,des-
doce,doceno,0.65292656,N:ADJ,-eno
entropezar,desentropezar,0.9100421,V:V,des-
estropezar,estropiezo,0.84169334,V:N,-o
tropezar,tropezón,0.8507186,V:N,-ón
estropezar,estropezón,0.90856105,V:N,-ón
tropezar,tropezadura,0.8565525,V:N,-dura
tropezar,tropezadero,0.7896301,V:N,-dero
tropezar,tropezoso,0.83584327,V:ADJ,-oso
muenda,muendear,0.901243,N:V,-ear
palo,palera,0.68883526,N:N,-era
dundo,dundear,0.7939905,ADJ:V,-ear
penca,penquiar,0.74950624,N:V,-iar
diferente,diferentísimo,0.7865617,ADJ:ADJ,-ísimo
seña,señar,0.68230766,N:V,-ar
afuciar,desfiuzar,0.8358405,V:V,des-
graduar,desgraduar,0.87397784,V:V,des-
moler,desmoler,0.87615997,V:V,des-
pagar,despagar,0.8855001,V:V,des-
veinte,veinteno,0.77807003,N:ADJ,-eno
veinte,veintavo,0.8075751,N:ADJ,-avo
faltar,faltón,0.75607455,V:ADJ,-ón
faltón,faltonear,0.7760693,ADJ:V,-ear
calceta,calcetear,0.8712468,N:V,-ear
parear,desparear,0.9005853,V:V,des-
arepa,arepear,0.7850557,N:V,-ear
pasmar,despasmar,0.8847541,V:V,des-
once,onzavo,0.8443418,N:ADJ,-avo
doce,dozavo,0.85493374,N:ADJ,-avo
trece,trezavo,0.78122586,N:ADJ,-avo
quince,quinzavo,0.8453802,N:ADJ,-avo
fanatizar,fanatizador,0.81740993,V:ADJ,-dor
veintiuno,veintiunavo,0.90674824,N:ADJ,-avo
veintidós,veintidosavo,0.84253174,N:ADJ,-avo
veintitrés,veintitresavo,0.8790143,N:ADJ,-avo
veinticuatro,veinticuatroavo,0.90401024,N:ADJ,-avo
veinticinco,veinticincoavo,0.91684455,N:ADJ,-avo
veintiséis,veintiseisavo,0.807251,N:ADJ,-avo
veintisiete,veintisieteavo,0.9341264,N:ADJ,-avo
veintiocho,veintiochoavo,0.94030106,N:ADJ,-avo
veintinueve,veintinueveavo,0.9122424,N:ADJ,-avo
pechiche,pechichar,0.8898711,N:V,-ar
pechiche,pechichón,0.90685654,N:ADJ,-ón
treinta,treintavo,0.873943,N:ADJ,-avo
cinco,cinquena,0.5215404,N:N,-ena
treinta,treintaiunavo,0.78338945,N:ADJ,-avo
treinta,treintaidosavo,0.8059243,N:ADJ,-avo
pesar,despesar,0.8859098,V:N,des-
privar,desprivar,0.8939409,V:V,des-
privanza,desprivanza,0.89772075,N:N,des-
raigar,desraigar,0.8470628,V:V,des-
treinta,treintaitresavo,0.8442066,N:ADJ,-avo
treinta,treintaicuatroavo,0.75844026,N:ADJ,-avo
treinta,treintaicincoavo,0.7093256,N:ADJ,-avo
treinta,treintaiseisavo,0.7244042,N:ADJ,-avo
treinta,treintaisieteavo,0.7501841,N:ADJ,-avo
treinta,treintaiochoavo,0.80320907,N:ADJ,-avo
treinta,treintainueveavo,0.75078523,N:ADJ,-avo
frisol,frisuelo,0.87528914,N:N,-uelo
frijol,frijolear,0.78521264,N:V,-ear
Maule,maulino,0.66402173,N:ADJ,-ino
treinta,treintón,0.69253176,N:ADJ,-ón
cuarenta,cuarentavo,0.93312496,N:ADJ,-avo
cuarenta,cuarenteno,0.8246196,N:N,-eno
cuarentena,cuarentenal,0.8953879,N:ADJ,-al
guaraní,guaranismo,0.84324276,ADJ:N,-ismo
guaraní,guaranítico,0.87126637,ADJ:ADJ,-ico
tentar,destentar,0.75238156,V:V,des-
deturpar,deturpación,0.8560903,V:N,-ción
destorpar,destorpadura,0.8791809,V:N,-dura
tullecer,destullecer,0.7942988,V:V,des-
entullecer,desentollecer,0.8959118,V:V,des-
toller,tollecer,0.79852295,V:V,-ecer
tollo,tolla,0.93350196,N:N,-a
angarillas,angarillero,0.9120491,N:N,-ero
tratar,intratar,0.85881335,V:V,in-
yunto,yuntar,0.6479516,ADJ:V,-ar
yunto,coyunto,0.88548446,ADJ:ADJ,co-
jorro,jorrar,0.8272306,N:V,-ar
pictografía,pictográfico,0.91894317,ADJ:ADJ,-ico
cloroformo,clorofórmico,0.8923284,N:ADJ,-ico
uso,multiusos,0.65320724,N:ADJ,multi-
chingón,chingoncísimo,0.8351028,ADJ:ADJ,-císimo
jabalí,jabato,0.5893529,N:N,-ato
anión,aniónico,0.8810975,N:ADJ,-ico
viejo,viejarrón,0.8034831,ADJ:ADJ,-arro
guasap,guasapear,0.6677089,N:V,-ear
liberalismo,iliberalismo,0.94807315,N:N,i-
liberal,iliberal,0.8419927,ADJ:ADJ,i-
reprochar,reprochable,0.86290157,V:ADJ,-ble
gozque,gozquillo,0.901115,N:N,-illo
sistema,subsistema,0.8049824,N:N,sub-
lesbiana,lesbofobia,0.82565135,N:N,-fobia
cincuenta,cincuentón,0.75999343,N:ADJ,-ón
veranear,veraneante,0.8221361,V:ADJ,-nte
desarmar,desarmador,0.86687636,V:N,-dor
guerra civil,guerracivilista,0.78955424,N:ADJ,-ista
fundamento,fundamentoso,0.78934634,N:ADJ,-oso
triunfo,triunfito,0.9110663,N:N,-ito
romántico,homorromántico,0.9353551,ADJ:N,homo-
romántico,heterorromántico,0.89661866,ADJ:N,hetero-
yogur,yogurín,0.90350854,N:ADJ,-ín
cubo,hipercubo,0.87547976,N:N,hiper-
romántico,arromántico,0.9531156,ADJ:N,a-
sudanés,sursudanés,0.94589007,ADJ:ADJ,sur-
arpón,arponcillo,0.86671954,N:N,-cillo
lágrima,lagrimal,0.70812166,N:ADJ,-al
feminismo,ecofeminismo,0.9462412,N:N,eco-
bobo,bobera,0.821494,ADJ:N,-era
piedra,pedrería,0.71813035,N:N,-ería
cachudo,cachudito,0.890729,ADJ:N,-ito
teísta,antiteísta,0.92516345,ADJ:N,anti-
pontífice,pontifical,0.78793025,N:ADJ,-al
inca,incanato,0.72889185,N:N,-ato
hallaca,hallaquita,0.8295849,N:N,-ita
fastidio,fastidioso,0.86367476,N:ADJ,-oso
tender,tenderete,0.6301507,V:N,-ete
norma,heteronorma,0.8207655,N:N,hetero-
fordismo,postfordismo,0.87319005,N:N,post-
fordismo,posfordismo,0.9219041,N:N,pos-
normatividad,homonormatividad,0.9022644,N:N,homo-
episteme,epistemicidio,0.8167554,N:N,-cidio
aliar,aliaje,0.62338614,V:N,-aje
toma,tomero,0.65305805,N:N,-ero
tempestivo,intempestivo,0.95506364,ADJ:ADJ,in-
enerva,enervante,0.77204233,V:ADJ,-ante
afluir,reafluir,0.8031535,V:V,re-
tapicero,tapicería,0.91882944,N:N,-ía
displicente,displicentemente,0.9031256,ADJ:ADV,-mente
plazuela,plazoleta,0.7192979,N:N,-eta
tranca,tranquera,0.8217232,N:N,-era
torrente,torrencial,0.8132603,N:ADJ,-al
bata,batón,0.55158126,N:N,-ón
vela,velón,0.5320766,N:N,-ón
repulsivo,repulsividad,0.92636293,ADJ:N,-idad
pintar,pintón,0.7931742,V:ADJ,-ón
hostigar,hostigoso,0.8299441,V:ADJ,-oso
rastrojo,rastrojal,0.9081608,N:N,-al
hombre,hombría,0.67671955,N:N,-ía
metáfisis,metafisario,0.7749564,ADJ:ADJ,-ario
arcilla,arcilloso,0.77243185,N:ADJ,-oso
pandereta,panderetólogo,0.79541314,N:N,-logo
felpa,felpudo,0.8282,N:N,-udo
silábico,bisilábico,0.8927726,ADJ:ADJ,bi-
nostalgia,nostálgico,0.76667726,N:ADJ,-ico
paquete,paquetísimo,0.8363095,N:ADJ,-ísimo
simétrico,disimétrico,0.8785322,ADJ:ADJ,di-
elfo,élfico,0.7259904,N:ADJ,-ico
ordenar,ordenanza,0.792827,V:N,-anza
hervir,hervidor,0.90803695,V:ADJ,-dor
cigüeña,cigüeño,0.9736552,N:N,-o
mascar,mascador,0.42417717,V:ADJ,-dor
masticar,masticador,0.80454195,V:ADJ,-dor
mariposear,mariposeador,0.8883628,V:ADJ,-dor
laminar,laminador,0.848792,ADJ:N,-dor
refunfuñar,refunfuñador,0.91491175,V:ADJ,-dor
enfardar,enfardador,0.9151881,V:ADJ,-dor
enervar,enervador,0.784225,V:ADJ,-dor
engazar,engazador,0.68868077,V:ADJ,-dor
ascético,ascéticamente,0.8415802,ADJ:ADV,-mente
manejable,inmanejable,0.96334803,ADJ:ADJ,in-
descorazonar,descorazonador,0.9087528,V:N,-dor
geología,hidrogeología,0.8672316,N:N,hidro-
sedimento,sedimentología,0.8913488,N:N,-logía
condescendiente,condescendientemente,0.88990283,ADJ:ADV,-mente
temperamental,temperamentalmente,0.85801303,ADJ:ADV,-mente
leer,leedor,0.5030917,V:ADJ,-dor
légamo,legamoso,0.6604187,N:ADJ,-oso
antimonio,antimonito,0.78395945,N:N,-ito
calcio,calcita,0.78860873,N:N,-ita
ennoblecer,ennoblecedor,0.9219324,V:ADJ,-dor
culinario,culinariamente,0.84546345,ADJ:ADV,-mente
representativo,representativamente,0.89122224,ADJ:ADV,-mente
faramalla,faramallón,0.91120124,N:ADJ,-ón
faramalla,faramallero,0.895147,N:ADJ,-ero
colado,coladizo,0.77235395,ADJ:ADJ,-izo
ahorrado,ahorradamente,0.88463247,ADJ:ADV,-mente
costilla,costillaza,0.90162927,N:N,-aza
vapulear,vapuleador,0.8649815,V:ADJ,-dor
palear,paleador,0.90414166,V:ADJ,-dor
enamorar,enamorador,0.8873834,V:ADJ,-dor
encomiar,encomiador,0.9059844,V:ADJ,-dor
enardecer,enardecedor,0.80077004,V:ADJ,-dor
lingüístico,translingüístico,0.9323243,ADJ:ADJ,trans-
sellar,sellador,0.69908774,V:ADJ,-dor
ahorcar,ahorcable,0.8746715,V:ADJ,-able
glorificar,glorificable,0.8889744,V:ADJ,-able
loca,loquita,0.82075006,N:ADJ,-ita
zigzaguear,zigzagueante,0.95578074,V:ADJ,-nte
metamórfico,metamórficamente,0.93550956,ADJ:ADV,-mente
autobiográfico,autobiográficamente,0.8863572,ADJ:ADV,-mente
bibliográfico,bibliográficamente,0.9241238,ADJ:ADV,-mente
caligráfico,caligráficamente,0.8857681,ADJ:ADV,-mente
cartográfico,cartográficamente,0.88592917,ADJ:ADV,-mente
cromatográfico,cromatográficamente,0.94161165,ADJ:ADV,-mente
telaraña,telarañoso,0.8829193,N:ADJ,-oso
telaraña,tedioso,0.6102778,N:ADJ,-oso
cincuenta,cincuentavo,0.9132314,N:N,-avo
engarrafar,engarrafador,0.9006502,V:ADJ,-dor
destruir,destruible,0.8663176,V:ADJ,-ible
hegemónico,hegemónicamente,0.9183172,ADJ:ADV,-mente
brillar,brillador,0.83470273,V:ADJ,-dor
boca,bocudo,0.3659606,N:ADJ,-udo
sesenta,sesentavo,0.84608895,N:N,-avo
setenta,setentavo,0.8693399,N:N,-avo
ochenta,ochentavo,0.8395306,N:N,-avo
insuperable,insuperablemente,0.93585193,ADJ:ADV,-mente
curioso,heterocurioso,0.8674465,ADJ:ADJ,hetero-
curioso,bicurioso,0.6909481,ADJ:ADJ,bi-
curioso,homocurioso,0.877309,ADJ:ADJ,homo-
sexual,monosexual,0.6115808,ADJ:ADJ,mono-
feminismo,postfeminismo,0.92414886,N:ADJ,post-
feminismo,posfeminismo,0.9504104,N:ADJ,pos-
feminismo,anarcofeminismo,0.8977401,N:N,anarco-
enfermo,enfermoso,0.91308874,ADJ:ADJ,-oso
femíneo,femineidad,0.8534663,ADJ:N,-idad
teorizar,teorizador,0.9209403,V:ADJ,-dor
pronosticar,pronosticador,0.9239681,V:ADJ,-dor
turbar,turbador,0.63687843,V:ADJ,-dor
urbanizar,urbanizador,0.9302228,V:ADJ,-dor
momear,momeador,0.8861847,V:ADJ,-dor
moldear,moldeador,0.82290983,V:ADJ,-dor
molde,moldecito,0.88189954,N:N,-cito
filantrópico,filantrópicamente,0.94663787,ADJ:ADV,-mente
exhortar,exhortador,0.8328284,V:ADJ,-dor
exhumar,exhumador,0.8892729,V:ADJ,-dor
sílice,silicato,0.68948644,N:N,-ato
fanerita,fanerítico,0.90394646,N:ADJ,-ico
afanita,afanítico,0.8988136,N:ADJ,-ico
empuñar,empuñador,0.7725672,V:ADJ,-dor
par,impar,0.6469898,ADJ:N,in-
uncir,uncidor,0.7558861,V:ADJ,-dor
vulgarizar,vulgarizador,0.945812,V:ADJ,-dor
tundir,tundidor,0.81013155,V:ADJ,-dor
obliterar,obliterador,0.9210483,V:ADJ,-dor
obsequiar,obsequiador,0.92751384,V:ADJ,-dor
ocasionar,ocasionador,0.716156,V:ADJ,-dor
ocultar,ocultador,0.8986449,V:ADJ,-dor
querellar,querellador,0.81808174,V:ADJ,-dor
quillotrar,quillotrador,0.8267756,V:ADJ,-dor
ochenta,ochentón,0.7518339,N:ADJ,-ón
bramar,bramador,0.68611145,V:ADJ,-dor
heterosexual,heterosexualizar,0.8472169,ADJ:V,-izar
olluco,olluquito,0.7506672,N:N,-ito
vivificar,vivificativo,0.76108646,V:ADJ,-ativo
vivificar,vivificante,0.77287,V:ADJ,-nte
vivificar,vivificador,0.8114338,V:ADJ,-dor
venerar,venerador,0.8257898,V:ADJ,-dor
verbo,verboso,0.8381858,N:ADJ,-oso
trasponer,trasponedor,0.75370324,V:ADJ,-dor
transponer,transponedor,0.8296231,V:ADJ,-dor
orquestar,orquestador,0.8939179,V:ADJ,-dor
embrujar,embrujador,0.8373434,V:ADJ,-dor
hechizar,hechizador,0.8157306,V:ADJ,-dor
entallar,entallable,0.67857474,V:ADJ,-ble
burilar,burilador,0.8336635,V:ADJ,-dor
callar,callador,0.8478235,V:ADJ,-dor
filosofar,filosofador,0.8978034,V:ADJ,-dor
flanquear,flanqueador,0.9167336,V:ADJ,-dor
fustigar,fustigador,0.8520893,V:ADJ,-dor
garbillar,garbillador,0.8160362,V:ADJ,-dor
garlar,garlador,0.8395536,V:ADJ,-dor
guisar,guisador,0.8802324,V:ADJ,-dor
rescatar,rescatador,0.898808,V:ADJ,-dor
resfriar,resfriador,0.8924237,V:ADJ,-dor
sazonar,sazonador,0.8856919,V:ADJ,-dor
pápula,papuloso,0.79828614,N:ADJ,-oso
escandalizar,escandalizativo,0.896927,V:ADJ,-ativo
amar,amativo,0.60620916,V:ADJ,-ativo
popó,popocita,0.8884674,N:N,-cita
bola,bolado,0.6113574,N:N,-do
yodo,yódico,0.7496302,N:ADJ,-ico
tarugo,taruguear,0.8048419,N:V,-ear
miar,mion,0.70507187,V:N,-ón
caca,caquis,0.75519806,N:N,-is
puta,putiar,0.63175577,N:V,-iar
censurable,censurabilísimo,0.91357553,ADJ:ADJ,-bilísimo
mujer,mujerzuela,0.84609807,N:N,-zuela
identidad,identitario,0.7876067,N:ADJ,-ario
mata,matero,0.83177036,N:N,-ero
decente,indecente,0.87477916,ADJ:ADJ,in-
cojín,cojineta,0.87637454,N:N,-eta
pasta,pastoso,0.7200206,N:ADJ,-oso
llorar,llorica,0.78988856,V:ADJ,-ica
bravo,bravucón,0.7829184,ADJ:ADJ,-ón
pepa,pepazo,0.83738047,N:N,-azo
tierrúo,tierruísmo,0.85129744,ADJ:N,-ismo
economía,deseconomía,0.72758937,N:N,des-
folklor,folklorista,0.89454246,N:N,-ista
σπορά,zoospora,0.59683156,N:N,zoo-
capacitar,capacitismo,0.81208867,V:N,-ismo
Trotski,trotskista,0.79989946,N:ADJ,-ista
repique,repiquete,0.8929786,N:N,-ete
adulto,adultismo,0.7887731,N:N,-ismo
centrismo,androcentrismo,0.8914,N:N,andro-
centrismo,heterocentrismo,0.72958726,N:N,hetero-
propiedad,multipropiedad,0.82930595,N:N,multi-
socialismo,ecosocialismo,0.79484695,N:N,eco-
barril,barrilete,0.8360939,N:N,-ete
butano,butanero,0.8592028,N:N,-ero
complemento,complementario,0.8386988,N:ADJ,-rio
doctora,doctorcita,0.7768195,N:N,-cita
eminente,eminentísimo,0.82063484,ADJ:ADJ,-ísimo
generosísimo,generosísimamente,0.8860264,ADJ:ADV,-mente
vagón,vagoneta,0.7986481,N:N,-eta
noventa,noventón,0.66530204,N:ADJ,-ón
liar,liante,0.7576374,V:N,-nte
caballería,caballeriza,0.8577124,N:N,-iza
turrón,turronero,0.84298533,N:N,-ero
despedir,despidiente,0.829272,V:ADJ,-nte
escalada,desescalada,0.8323225,N:N,des-
confinamiento,desconfinamiento,0.9510994,N:N,des-
mala,malilla,0.6636499,ADJ:N,-illa
mostrar,mostrador,0.76953596,V:N,-dor
lino,linaza,0.70851046,N:N,-aza
luma,lumazo,0.9213524,N:N,-azo
latín,latinismo,0.8526504,N:N,-ismo
técnico,politécnico,0.6053045,ADJ:ADJ,poli-
Trujui,trujense,0.73857427,N:ADJ,-ense
cestero,cestería,0.82809925,N:N,-ería
sedar,sedación,0.672011,V:N,-ción
sedar,sedancia,0.64579666,V:N,-cia
especie,macroespecie,0.85408515,N:N,macro-
homoquiral,homoquiralidad,0.93158793,ADJ:N,-idad
floresta,florestero,0.8317381,N:N,-ero
idilio,idílico,0.7542719,N:ADJ,-ico
dotar,dotación,0.871995,V:N,-ción
carretón,carretonero,0.90548563,N:N,-ero
descollar,descollante,0.8840975,V:ADJ,-nte
pie,traspié,-0.39616537,N:N,tras-
llave,enllavar,0.68619287,N:V,en-
rock,rockero,0.63300925,N:ADJ,-ero
queso,quesú'o,0.81801665,N:ADJ,-udo
pasivo,pasivofobia,0.8782683,ADJ:N,-fobia
homofobia,microhomofobia,0.89666194,N:N,micro-
discriminación,endodiscriminación,0.8912072,N:N,endo-
Luján,lujanense,0.775142,N:ADJ,-ense
perífrasis,perifrástico,0.884387,N:ADJ,-tico
perineo,perineal,0.78459656,N:ADJ,-al
cuerno,corneta,0.75094795,N:N,-eta
contrarrestar,contrarrestable,0.87486607,V:ADJ,-able
plomo,plomazo,0.85127187,N:N,-azo
espolón,espolonazo,0.92183757,N:N,-azo
tóxico,toxicogénesis,0.8428862,ADJ:N,-génesis
bayeta,bayetilla,0.70529246,N:N,-illa
idiota,idiotez,0.9053284,ADJ:N,-ez
chorro,chorrera,0.65237284,N:N,-era
cedro,cedrito,0.67832226,N:N,-ito
Paso del Rey,pasorrealense,0.6566384,N:ADJ,-ense
venezolano,venezolanofobia,0.8987847,ADJ:N,-fobia
pericardio,pericárdico,0.8629658,N:ADJ,-ico
bravucón,bravuconería,0.944418,ADJ:N,-ería
chicana,chicanero,0.8051445,N:ADJ,-ero
basquetbol,basquetbolista,0.89266217,N:N,-ista
honda,hondazo,0.62160265,N:N,-azo
disimulable,indisimulable,0.9689098,ADJ:ADJ,in-
cuatro,cuatrero,0.5922373,N:N,-ero
matriz,matricial,0.8552058,N:ADJ,-ial
intersticio,intersticial,0.90474254,N:ADJ,-ial
adobe,adobón,0.83067995,N:N,-ón
parra,parrón,0.8028559,N:N,-ón
posta,postón,0.79982626,N:N,-ón
nieve,nevazón,0.75002575,N:N,-azón
espejear,espejeante,0.8517969,V:ADJ,-ante
lana,lanudo,0.51246476,N:ADJ,-udo
trapo,traposo,0.8600204,N:ADJ,-oso
cardo,cardón,0.83403337,N:N,-ón
oficiar,oficiante,0.8404043,V:ADJ,-nte
ciruelo,ciruelillo,0.857808,N:N,-illo
curagua,curagüilla,0.65535146,N:N,-illa
manto,mantehuelo,0.6489353,N:N,-uelo
ventana,ventanero,0.79092455,N:ADJ,-ero
mute,mutear,0.83008397,V:V,-ar
barranquismo,espeleobarranquismo,0.857517,N:N,espeleo-
completo,completería,0.7827181,ADJ:N,-ería
fax,burofax,0.6829572,N:N,buro-
Trujui,trujeño,0.7417614,N:ADJ,-eño
espejo,espejuelo,0.830614,N:N,-elo
ahechar,ahechadero,0.78856635,V:N,-dero
caricaturizar,caricaturización,0.8275132,V:N,-ción
bello,bellísimo,0.59909505,ADJ:ADJ,-ísimo
hobachón,ahobachonado,0.86680776,ADJ:ADJ,a-
ahogar,ahogadizo,0.657986,V:ADJ,-dizo
ahogar,ahogador,0.7392017,V:ADJ,-dor
diuca,diucón,0.81824285,N:N,-ón
rayado,rayadito,0.8615466,ADJ:N,-ito
naranja,naranjero,0.9068088,N:N,-ero
núcleo,nucleico,0.7440995,N:ADJ,-ico
ahorcar,ahorcadora,0.82054967,V:N,-dora
ahoyar,ahoyadura,0.8734879,V:N,-dura
metástasis,metastásico,0.8179049,N:ADJ,-ico
refrigerar,refrigerador,0.90839386,V:N,-ador
hule,ahulado,0.71023756,N:ADJ,-ado
farol,farolón,0.9064335,N:ADJ,-ón
cadáver,cadaveroso,0.700542,N:ADJ,-oso
Calatrava,calatraveño,0.72292084,N:ADJ,-eño
mermar,mermador,0.7943248,V:ADJ,-dor
facultad,facultativo,0.76232153,N:ADJ,-ivo
decoroso,indecoroso,0.9478621,ADJ:ADJ,in-
incurable,incurabilidad,0.9145224,ADJ:N,-ilidad
indagar,indagador,0.86897767,V:ADJ,-dor
confirmar,confirmador,0.8129435,V:ADJ,-dor
confirmar,confirmante,0.8447439,V:ADJ,-nte
cronometría,cronométrico,0.9018716,ADJ:ADJ,-ico
apodar,apodador,0.77542555,V:ADJ,-dor
solfear,solfeador,0.8932759,V:ADJ,-dor
simplificar,simplificador,0.90338856,V:ADJ,-dor
silbar,silbador,0.8434253,V:ADJ,-dor
seco,sequizo,0.5603072,ADJ:ADJ,-izo
arrobado,arrobadizo,0.8267881,V:ADJ,-izo
doblegado,doblegadizo,0.7860395,V:ADJ,-izo
dragón,dragoncito,0.57542866,N:N,-cito
dragón,dragoncillo,0.5849882,N:N,-cillo
disco,disquito,0.5156565,N:N,-ito
duodeno,duodenal,0.8861191,N:ADJ,-al
evocar,evocativo,0.69132787,V:ADJ,-tivo
evocar,evocador,0.85631824,V:ADJ,-dor
husmear,husmeador,0.9323293,V:ADJ,-dor
manojo,manojito,0.88809365,N:N,-ito
manojo,manojillo,0.8601947,N:N,-illo
grano,granífugo,0.32232118,N:ADJ,-fugo
mano,manecilla,0.6072885,N:N,-cilla
empecer,empecedor,0.7434676,V:ADJ,-dor
destruir,destruidor,0.87938386,V:ADJ,-dor
comprender,comprendedor,0.79569155,V:ADJ,-dor
chasquear,chasqueador,0.8602581,V:ADJ,-dor
contradecir,contradecidor,0.6724975,V:ADJ,-dor
ajar,ajamiento,0.6198505,V:N,-miento
ajar,ajadura,0.5761746,V:N,-dura
birlar,birlador,0.8302829,V:ADJ,-dor
birlar,sisador,0.56544405,V:ADJ,-dor
sitiar,sitiador,0.88410074,V:ADJ,-dor
segregar,segregador,0.80351794,V:ADJ,-dor
sepultar,sepultador,0.9203508,V:ADJ,-dor
simpatizar,simpatizador,0.9357989,V:ADJ,-dor
sustentar,sustentador,0.89677167,V:ADJ,-dor
menoscabar,menoscabador,0.8098727,V:ADJ,-dor
menospreciar,menospreciador,0.8817862,V:ADJ,-dor
zabullir,zabullidor,0.9371266,V:ADJ,-dor
zurcir,zurcidor,0.86903,V:ADJ,-dor
desconsiderado,desconsideradamente,0.9367597,ADJ:ADV,-mente
sojuzgar,sojuzgador,0.9231577,V:ADJ,-dor
sombrilla,sombrillazo,0.9154562,N:N,-azo
