pivot,derivation,similarity,category,affix
widnieć,widnienie,0.86504894,V:N,-enie
skłot,skłocik,0.8799869,N:N,-ik
skłot,skłotować,0.8501632,N:V,-ować
skłot,skłotowy,0.8865591,N:ADJ,-owy
ufny,ufnie,0.8526196,ADJ:ADV,-ie
donica,doniczka,0.90900874,N:N,-ka
rozchwierutać,rozchwierutanie,0.9307767,V:N,-anie
rozczęstować,rozczęstowanie,0.9214694,V:N,-anie
węgrzyn,węgrzynek,0.90889776,N:N,-ek
komeraż,komerażnica,0.9021422,N:N,-nica
komeraż,komerażyk,0.80934316,N:N,-yk
komeraż,komerażować,0.8445292,N:V,-ować
fantazmat,fantazmatyczny,0.894875,N:ADJ,-yczny
cierlica,cierliczka,0.7591343,N:N,-ka
cierlić,cierlenie,0.8772203,V:N,-enie
cierlić,cierlica,0.83235323,V:N,-ica
siódmoklasista,siódmoklasistka,0.92535895,N:N,-ka
emirat,emiracki,0.76021266,N:ADJ,-cki
spirulina,spirulinowy,0.7595184,N:ADJ,-owy
łobzować,łobzowanie,0.91835403,V:N,-anie
dyspozycyjny,dyspozycyjnie,0.8541054,ADJ:ADV,-ie
nalewka,nalewkowy,0.75944984,N:ADJ,-owy
nalewka,nalewkowaty,0.8039133,N:ADJ,-owaty
tara,tarka,0.68720496,N:N,-ka
piracki,piractwo,0.8203462,ADJ:N,-ctwo
piracki,piracko,0.8860755,ADJ:ADV,-o
obiegowy,obiegowo,0.8826395,ADJ:ADV,-o
drobnoziarnisty,drobnoziarnistość,0.862302,ADJ:N,-ość
gruboziarnisty,gruboziarnistość,0.84688216,ADJ:N,-ość
numerariusz,supernumerariusz,0.7114436,N:N,super-
judeosceptyk,judeosceptyczka,0.94940835,N:N,-ka
judeosceptyk,judeosceptyczny,0.8930183,N:ADJ,-ny
grzęznąć,grzęzawica,0.7826793,V:N,-awica
grzęznąć,ugrzęznąć,0.9097144,V:V,u-
gobelin,gobelinek,0.94205475,N:N,-ek
babciny,babcinka,0.86080223,ADJ:N,-ka
czniać,cznianie,0.8986907,V:N,-anie
destynacja,destynować,0.61077887,N:V,-ować
swojak,swojaczek,0.88566154,N:N,-ek
Andrzeja,Andrzejka,0.72980374,N:N,-ka
werystyczny,werystycznie,0.8621311,ADJ:ADV,-ie
kontentować,kontentowanie,0.8868854,V:N,-anie
kontentować,ukontentować,0.7813658,V:V,u-
purpurat,purpuratka,0.90204597,N:N,-ka
ociupina,ociupinka,0.78515106,N:N,-ka
Tyrol,Tyrolczyk,0.89189494,N:N,-czyk
Tyrol,Tyrolka,0.8764832,N:N,-ka
piromania,piromaniak,0.93053436,N:N,-ak
feminista,feministka,0.9459474,N:N,-ka
feminista,feministyczny,0.88693976,N:ADJ,-yczny
racjonalista,racjonalistka,0.91383225,N:N,-ka
racjonalista,racjonalistyczny,0.9034589,N:ADJ,-yczny
ździebełko,ździebełeczko,0.93353873,N:N,-eczko
ździerca,ździerstwo,0.83066225,N:N,-stwo
warzywny,warzywnik,0.8789674,ADJ:N,-ik
warzywny,warzywna,0.95967126,ADJ:N,-a
umorusać,umorusanie,0.86605275,V:N,-anie
ewolucjonista,ewolucjonistka,0.93689,N:N,-ka
ewolucjonista,ewolucjonistyczny,0.90122026,N:ADJ,-yczny
konstruktywistyczny,konstruktywistycznie,0.92708075,ADJ:ADV,-ie
konsystorz,konsystorski,0.74326706,N:ADJ,-ski
psor,psorstwo,0.8128998,N:N,-stwo
korzenie,korzeniowy,0.66150445,N:ADJ,-owy
kardiolog,kardiologia,0.9099293,N:N,-ia
kardiolog,kardiolożka,0.8188833,N:N,-ka
spozierać,spozieranie,0.9213301,V:N,-anie
nabywca,nabywczyni,0.8447179,N:N,-yni
przysłowiowy,przysłowiowość,0.8737937,ADJ:N,-ość
przysłowiowy,przysłowiowo,0.8920923,ADJ:ADV,-o
żigolak,żigolaczek,0.9706831,N:N,-ek
runa,runiczny,0.72000796,N:ADJ,-iczny
odrobek,odrobkowy,0.8500324,N:ADJ,-owy
resetować,resetowanie,0.90526116,V:N,-anie
suspens,suspensa,0.9037957,N:N,-a
odbiorca,odbiorczyni,0.8422197,N:N,-yni
odbiorca,odbiorczy,0.8623923,N:ADJ,-czy
znikać,znikanie,0.8851847,V:N,-anie
znikać,zniknąć,0.6904424,V:V,-nąć
szlachta,szlachetka,0.69476473,N:N,-ka
piekielny,piekielność,0.8549893,ADJ:N,-ość
piekielny,piekielnie,0.84838265,ADJ:ADV,-ie
akceptowalny,akceptowalność,0.86914426,ADJ:N,-ość
powalać,powalanie,0.8342522,V:N,-anie
uchodzić,uchodzenie,0.67739093,V:N,-enie
gałgan,gałganiarz,0.8607545,N:N,-arz
gałgan,gałganek,0.8603862,N:N,-ek
gwoździować,gwoździownica,0.8858322,V:N,-nica
gwoździować,gwoździowanie,0.9367376,V:N,-anie
glissando,glissandowy,0.81591326,N:ADJ,-owy
heligonka,heligonkowy,0.88332164,N:ADJ,-owy
trójząb,trójząbek,0.9468503,N:N,-ek
nieważny,nieważność,0.8703071,ADJ:N,-ość
nieważny,nieważnie,0.86019397,ADJ:ADV,-ie
fonografia,fonograficzny,0.8831498,N:ADJ,-iczny
zafajdać,zafajdanie,0.9396549,V:N,-anie
zafajdać,zafajdany,0.7759332,V:ADJ,-any
samowar,samowarowy,0.7889899,N:ADJ,-owy
zgromadzić,zgromadzenie,0.6993969,V:N,-enie
autoteliczny,autoteliczność,0.8496826,ADJ:N,-ość
autoteliczny,autotelicznie,0.90200657,ADJ:ADV,-ie
odzienie,odzieniec,0.8863774,N:N,-iec
opatulić,opatulenie,0.7703693,V:N,-enie
niepamięć,niepamiętny,0.56830734,N:ADJ,-ny
trybalizm,trybalistyczny,0.83590037,N:ADJ,-yczny
odrażający,odrażająco,0.9215725,ADJ:ADV,-o
apetyczny,apetyczność,0.80642897,ADJ:N,-ość
dożywotni,dożywotnik,0.90325516,ADJ:N,-ik
dożywotni,dożywotnik,0.90325516,ADJ:N,-nik
dożywotni,dożywotnio,0.9315379,ADJ:ADV,-o
gruntować,gruntowanie,0.8781134,V:N,-anie
gruntować,zagruntować,0.7921876,V:V,za-
gruntować,gruntowny,0.8190029,V:ADJ,-ny
kartograf,kartografia,0.8982304,N:N,-ia
kartograf,kartografka,0.9182115,N:N,-ka
węglarz,węglarka,0.8980645,N:N,-ka
węglarz,węglarstwo,0.8004464,N:N,-stwo
węglarz,węglarski,0.78239024,N:ADJ,-ski
bryłka,bryłeczka,0.8748428,N:N,-eczka
równonoc,równonocny,0.8392283,N:ADJ,-ny
dzbanek,dzbanuszek,0.8605675,N:N,-ek
dzbanek,dzbanecznik,0.9539614,N:N,-nik
dzbanek,dzbankowy,0.82005,N:ADJ,-owy
skatologia,skatologiczny,0.8555766,N:ADJ,-iczny
zakonny,zakonnica,0.8807961,ADJ:N,-ica
zakonny,zakonność,0.8575451,ADJ:N,-ość
zakonny,pozakonny,0.74018615,ADJ:ADJ,po-
zakonny,zakonnie,0.88899183,ADJ:ADV,-ie
szuler,szulerka,0.86771536,N:N,-ka
szuler,szulerstwo,0.81746465,N:N,-stwo
szuler,szulerski,0.816128,N:ADJ,-ski
hydronimia,hydronimiczny,0.7744274,N:ADJ,-iczny
pędzel,pędzelkować,0.8658892,N:V,-ować
dekapitacja,dekapitować,0.69199765,N:V,-ować
znaczeniowy,znaczeniowo,0.9036285,ADJ:ADV,-o
paschał,paschalny,0.8612813,N:ADJ,-ny
psychopata,psychopatka,0.93975574,N:N,-ka
psychopata,psychopatyczny,0.91409636,N:ADJ,-yczny
nierychliwy,nierychliwość,0.92160916,ADJ:N,-ość
wrodzony,wrodzoność,0.79912347,ADJ:N,-ość
bąbelkować,bąbelkowanie,0.9384246,V:N,-anie
dotykowy,dotykowo,0.8980597,ADJ:ADV,-o
upartyjnić,upartyjnienie,0.9287037,V:N,-enie
nietolerancja,nietolerancyjny,0.88265365,N:ADJ,-ny
schludny,schludno,0.889865,ADJ:ADV,-o
Herod,Herodowy,0.83979213,N:ADJ,-owy
gumowy,gumowiec,0.8916053,ADJ:N,-iec
gumowy,gumówka,0.8910704,ADJ:N,-ka
wykres,wykresik,0.86244655,N:N,-ik
lakier,lakierować,0.72387743,N:V,-ować
lakier,lakierek,0.77230704,N:N,-ek
lakier,lakiernictwo,0.6965149,N:N,-ctwo
lakier,lakiernik,0.7607042,N:N,-nik
dopuszczalny,dopuszczalność,0.87677735,ADJ:N,-ość
dopuszczalny,dopuszczalnie,0.8740275,ADJ:ADV,-ie
publikować,publikacja,0.78082144,V:N,-cja
publikować,publikowanie,0.70586485,V:N,-anie
trok,troczek,0.91341907,N:N,-ek
trok,troczyć,0.70206386,N:V,-yć
trok,trokowy,0.8076144,N:ADJ,-owy
nołlajfić,nołlajfienie,0.9010525,V:N,-enie
mizerny,mizerność,0.8232888,ADJ:N,-ość
Hatifnat,Hatifnatek,0.9239956,N:N,-ek
wyskakiwać,wyskakiwanie,0.92642796,V:N,-anie
półotwarty,półotwartość,0.91846573,ADJ:N,-ość
pyskować,pyskowanie,0.909883,V:N,-anie
mulić,mulenie,0.9228826,V:N,-enie
drążek,drążkowy,0.84408206,N:ADJ,-owy
pomocny,pomocniczka,0.6556882,ADJ:N,-iczka
pomocny,pomocność,0.6662915,ADJ:N,-ość
pomocny,pomocnie,0.70842534,ADJ:ADV,-ie
winszować,winszowanie,0.8618878,V:N,-anie
zaniedbywać,zaniedbywanie,0.816975,V:N,-anie
obsługiwać,obsługiwanie,0.6604573,V:N,-anie
pomiatać,pomiatanie,0.81798804,V:N,-anie
zaparzać,zaparzaczka,0.7684471,V:N,-aczka
zaparzać,zaparzacz,0.8107567,V:N,-acz
zaparzać,zaparzanie,0.83647627,V:N,-anie
zaparzać,zaparzenie,0.831073,V:N,-enie
grzeszyć,grzeszenie,0.7862179,V:N,-enie
grzeszyć,grzeszny,0.79444057,V:ADJ,-ny
denat,denatka,0.8031441,N:N,-ka
saunować,saunowanie,0.7629574,V:N,-anie
zacyganić,zacyganienie,0.7864511,V:N,-enie
zakopertować,zakopertowanie,0.90818185,V:N,-anie
wysztafirować,wysztafirowanie,0.9173232,V:N,-anie
kopertować,kopertownica,0.69870967,V:N,-nica
kopertować,kopertowanie,0.91270816,V:N,-anie
kopertować,zakopertować,0.7314414,V:V,za-
źrzały,nieźrzały,0.6976343,ADJ:ADJ,nie-
misterny,misterność,0.8821986,ADJ:N,-ość
misterny,misternie,0.9228846,ADJ:ADV,-ie
przeszczep,przeszczepić,0.8421692,N:V,-ić
przeszczep,przeszczepowy,0.8799944,N:ADJ,-owy
bursztyniarz,bursztyniarstwo,0.7589693,N:N,-stwo
bursztyniarz,bursztyniarnia,0.7720466,N:N,-nia
bursztyniarz,bursztyniarka,0.7481728,N:N,-ka
bursztyniarz,bursztyniarski,0.7401305,N:ADJ,-ski
dezodoryzować,dezodoryzacja,0.91441065,V:N,-cja
dezodoryzować,dezodoryzowanie,0.97518396,V:N,-anie
bursztynnik,bursztynnictwo,0.9209876,N:N,-ctwo
bursztynnik,bursztynniczka,0.9247764,N:N,-ka
bursztynnik,bursztynniczy,0.94199926,N:ADJ,-czy
dwuczworogran,dwuczworogranny,0.8989088,N:ADJ,-ny
filharmonia,filharmonika,0.94548786,N:N,-ka
dwudniak,dwudniaczka,0.76355016,N:N,-ka
bogoojczyźniany,bogoojczyźnianość,0.94513965,ADJ:N,-ość
ukroić,ukrojenie,0.67132497,V:N,-enie
ukroić,ukrojony,0.60943323,V:ADJ,-ony
Somaliland,Somalilandczyk,0.9057144,N:N,-czyk
Somaliland,Somalilandka,0.91422915,N:N,-ka
niewidoczny,niewidoczność,0.8117714,ADJ:N,-ość
niewidoczny,niewidocznie,0.90526205,ADJ:ADV,-ie
bluźnić,bluźnienie,0.74648106,V:N,-enie
bredzić,bredny,0.8004884,V:ADJ,-ny
prawić,prawienie,0.60222065,V:N,-enie
wylotek,wylotkowy,0.87401235,N:ADJ,-owy
dennica,dennicowy,0.8377325,N:ADJ,-owy
dedykacja,dedykacyjny,0.83738416,N:ADJ,-ny
nuty,nuta,0.9272822,N:N,-a
rozszerzać,rozszerzanie,0.8362043,V:N,-anie
popołudniowy,popołudniówka,0.8927488,ADJ:N,-ka
saperski,sapersko,0.9306024,ADJ:ADV,-o
kokaina,kokainista,0.81443727,N:N,-ista
kokaina,kokainowaty,0.8341369,N:ADJ,-owaty
półoś,półośka,0.89905334,N:N,-ka
półoś,półosiowy,0.6228219,N:ADJ,-owy
swarzędzanin,swarzędzanka,0.9299422,N:N,-ka
jełki,jełkość,0.8205646,ADJ:N,-ość
najazd,najazdowy,0.8102068,N:ADJ,-owy
obsypać,obsypanie,0.89829606,V:N,-anie
pomiaukiwać,pomiaukiwanie,0.94321156,V:N,-anie
liniowy,liniowość,0.8667866,ADJ:N,-ość
liniowy,liniowiec,0.8522201,ADJ:N,-iec
liniowy,liniowo,0.8743908,ADJ:ADV,-o
dworactwo,dworaczy,0.8103058,N:ADJ,-czy
warta,wartownia,0.5092021,N:N,-ownia
warta,wartować,0.62480164,N:V,-ować
wiz,wizina,0.7298334,N:N,-ina
wiz,wizyna,0.68410766,N:N,-yna
obdarzyć,obdarzenie,0.7586737,V:N,-enie
obdarzyć,obdarzać,0.8856833,V:V,-ać
serwować,serwowanie,0.90288365,V:N,-anie
serwować,zaserwować,0.69300246,V:V,za-
serwować,poserwować,0.6980072,V:V,po-
wybić,wybicie,0.8235015,V:N,-ie
wsypać,wsypywać,0.9209084,V:V,-ywać
wsypać,wsypanie,0.8932103,V:N,-anie
bura,burka,0.6654773,N:N,-ka
bura,burować,0.64138985,N:V,-ować
tao,taoizm,0.6852972,N:N,-izm
tao,taoista,0.78947824,N:N,-ista
dordzewieć,dordzewienie,0.83148384,V:N,-enie
macher,macherka,0.8985677,N:N,-ka
galan,galanka,0.81466013,N:N,-ka
powidła,powidełka,0.7507701,N:N,-ka
powidła,powidłowy,0.7507317,N:ADJ,-owy
zrażać,zrażanie,0.7764933,V:N,-anie
zarazić,zarazek,0.63884026,V:N,-ek
zarazić,zarażenie,0.6482717,V:N,-enie
zarazić,zaraźny,0.58752203,V:ADJ,-ny
zerwać,zerwanie,0.9413765,V:N,-anie
rękodzielnik,rękodzielnictwo,0.9266891,N:N,-ctwo
rękodzielnik,rękodzielniczka,0.93972087,N:N,-ka
rękodzielnik,rękodzielniczy,0.91707087,N:ADJ,-czy
nieokrzesany,nieokrzesanie,0.7779287,ADJ:N,-ie
kłoda,kłodnik,0.8063496,N:N,-nik
kłoda,kłodowy,0.7891963,N:ADJ,-owy
carewicz,carewiczowy,0.8949506,N:ADJ,-owy
sepet,sepecik,0.7712914,N:N,-ik
zachwiać,zachwianie,0.839482,V:N,-anie
defensywa,defensywny,0.8744645,N:ADJ,-ny
jarmo,jarmica,0.8225797,N:N,-ica
rózga,rózgowaty,0.7573274,N:ADJ,-owaty
rózga,rózgowy,0.8678877,N:ADJ,-owy
intelekt,intelekcik,0.7271142,N:N,-ik
niesłyszalny,niesłyszalnie,0.9226513,ADJ:ADV,-ie
kitara,kitarzysta,0.6869423,N:N,-ysta
dukat,dukacik,0.7590958,N:N,-ik
dukat,dukatowy,0.86818504,N:ADJ,-owy
pikować,pikowanie,0.88676643,V:N,-anie
pedałować,pedałowanie,0.888743,V:N,-anie
pedałować,popedałować,0.7001839,V:V,po-
pedałować,przypedałować,0.69843465,V:V,przy-
kapela,kapelowy,0.86385274,N:ADJ,-owy
kolonie,półkolonie,0.5882238,N:N,pół-
obsmażyć,obsmażenie,0.90152085,V:N,-enie
obsmażyć,obsmażać,0.9150051,V:V,-ać
hurrapatriotyczny,hurrapatriotyczność,0.93744546,ADJ:N,-ość
kłamliwy,kłamliwość,0.8998634,ADJ:N,-ość
kłamliwy,kłamliwie,0.9237635,ADJ:ADV,-ie
niejadalny,niejadalność,0.8039638,ADJ:N,-ość
niezniszczalny,niezniszczalność,0.9201467,ADJ:N,-ość
niezniszczalny,niezniszczalnie,0.9421104,ADJ:ADV,-ie
podsiębierny,podsiębierność,0.92061234,ADJ:N,-ość
galanteria,galanteryjny,0.79904956,N:ADJ,-ny
onanista,onanistyczny,0.6143461,N:ADJ,-yczny
komedia,komedyjka,0.6689793,N:N,-ka
klasztorny,podklasztorny,0.7992914,ADJ:ADJ,pod-
klasztorny,klasztornie,0.92637455,ADJ:ADV,-ie
soczewka,soczewkowy,0.81961983,N:ADJ,-owy
żeberko,żeberkowy,0.8234273,N:ADJ,-owy
żeberko,żeberkowaty,0.8210805,N:ADJ,-owaty
raban,rabanik,0.86886305,N:N,-ik
ziobro,zioberko,0.815931,N:N,-ko
szczepienie,zaszczepienie,0.908151,N:N,za-
szczepienie,szczepienny,0.7401922,N:ADJ,-ny
szczepić,szczepka,0.7757512,V:N,-ka
glazura,glazurownia,0.9170338,N:N,-ownia
glazura,glazurowy,0.8969958,N:ADJ,-owy
glazura,glazurować,0.88689137,N:V,-ować
podtapiać,podtapianie,0.79103863,V:N,-anie
kuchcić,kuchcenie,0.883584,V:N,-enie
kuchcić,kuchcik,0.8041378,V:N,-ik
obarzanek,obarzaneczek,0.8846807,N:N,-ek
ponikło,ponikłowy,0.83930606,N:ADJ,-owy
Aga,Agusia,0.66847324,N:N,-usia
śmietnisko,śmietniskowy,0.84424424,N:ADJ,-owy
pipeta,pipetka,0.85390276,N:N,-ka
okładka,okładeczka,0.93049645,N:N,-eczka
okładka,okładkowy,0.87021005,N:ADJ,-owy
buszować,buszowanie,0.87456584,V:N,-anie
ochroniarz,ochroniarstwo,0.78688115,N:N,-stwo
ochroniarz,ochroniarski,0.8013766,N:ADJ,-ski
kroczek,kroczkować,0.71561915,N:V,-ować
kroczek,kroczkowy,0.7974944,N:ADJ,-owy
wypadać,wypadek,0.66491526,V:N,-ek
hortensja,hortensjowy,0.7658185,N:ADJ,-owy
hortensja,hortensjowaty,0.80685675,N:ADJ,-owaty
filetowanie,wyfiletowanie,0.5848063,N:N,wy-
filetowanie,odfiletowanie,0.5436479,N:N,od-
niezmogowiec,niezmogowcowy,0.831116,N:ADJ,-owy
fory,forować,0.81032133,N:V,-ować
bojkotowanie,zbojkotowanie,0.75043803,N:N,z-
mniszek,mniszkowy,0.7961152,N:ADJ,-owy
konkurent,konkurentka,0.90485466,N:N,-ka
konkurent,konkurencki,0.8508265,N:ADJ,-cki
gryps,grypsik,0.8088339,N:N,-ik
tymianek,tymiankowy,0.6375133,N:ADJ,-owy
bazylia,bazylika,0.8679672,N:N,-ka
bazylia,bazyliowaty,0.7954425,N:ADJ,-owaty
bazylia,bazyliowy,0.7424275,N:ADJ,-owy
seksowny,seksowność,0.6989842,ADJ:N,-ość
siad,siadać,0.7081542,N:V,-ać
łagodzenie,złagodzenie,0.8016902,N:N,z-
biseksualizm,biseksualista,0.8757913,N:N,-ista
uzurpator,uzurpatorstwo,0.9150486,N:N,-stwo
pięściarz,pięściarstwo,0.8276347,N:N,-stwo
pięściarz,pięściarski,0.8330879,N:ADJ,-ski
arfować,arfowanie,0.9318993,V:N,-anie
kontrowersyjny,kontrowersyjnie,0.9187109,ADJ:ADV,-ie
gaszenie,zgaszenie,0.8398968,N:N,z-
jugonostalgia,jugonostalgiczny,0.84654903,N:ADJ,-iczny
lateks,lateksówka,0.8345675,N:N,-ówka
mykologia,mykologiczny,0.7685688,N:ADJ,-iczny
zabezpieczać,zabezpieczanie,0.8625955,V:N,-anie
podwórko,podwórkowy,0.78688216,N:ADJ,-owy
szpros,szprosowy,0.8214095,N:ADJ,-owy
podwozie,podwoziowy,0.64474297,N:ADJ,-owy
loteria,loteryjka,0.85918003,N:N,-ka
loteria,loteryjny,0.7971657,N:ADJ,-ny
preparat,preparacik,0.67164016,N:N,-ik
paltot,paltocik,0.84038585,N:N,-ik
bagienny,bagiennik,0.9068806,ADJ:N,-ik
bagienny,bagiennie,0.89721483,ADJ:ADV,-ie
zielarz,zielarstwo,0.84176546,N:N,-stwo
zielarz,zielarka,0.9008122,N:N,-ka
zielarz,zielarski,0.86632895,N:ADJ,-ski
migracja,migrant,0.8559792,N:N,-ant
migracja,migrować,0.66084766,N:V,-ować
łukowaty,łukowatość,0.8727028,ADJ:N,-ość
łukowaty,łukowato,0.8527887,ADJ:ADV,-o
rozminowywać,rozminowywanie,0.9235438,V:N,-anie
kusznik,kuszniczka,0.89161223,N:N,-ka
raca,racowisko,0.7507191,N:N,-owisko
raca,racowisko,0.7507191,N:N,-isko
panika,panikarz,0.7714492,N:N,-arz
rtęciowy,rtęciówka,0.8269732,ADJ:N,-ka
szufladka,szufladkowy,0.90486324,N:ADJ,-owy
sesja,sesyjka,0.6706735,N:N,-ka
piaskarka,piaskareczka,0.8365638,N:N,-eczka
wysiadać,wysiadanie,0.90826726,V:N,-anie
wysiadać,wysiadka,0.8842138,V:N,-ka
wysiadać,wysiadywać,0.9188284,V:V,-ywać
pijalnia,pijalniany,0.89406216,N:ADJ,-ny
statuetka,statuetkowy,0.84028155,N:ADJ,-owy
kokila,kokilka,0.8538626,N:N,-ka
mozaikarz,mozaikarstwo,0.8504844,N:N,-stwo
mozaikarz,mozaikarnia,0.8945694,N:N,-nia
mozaikarz,mozaikarski,0.85224,N:ADJ,-ski
łonowy,łonówka,0.7455608,ADJ:N,-ka
łonowy,łonowiec,0.78447676,ADJ:N,-iec
miedzuch,miedzuchowy,0.79655427,N:ADJ,-owy
kurdyban,kurdybannik,0.8695596,N:N,-nik
kurdyban,kurdybanowy,0.82275486,N:ADJ,-owy
grzybiarz,grzybiarka,0.80933666,N:N,-ka
detektor,detektorysta,0.89196116,N:N,-ysta
mofeta,mofetowy,0.8359441,N:ADJ,-owy
Serena,Serenka,0.7148315,N:N,-ka
Serena,Serenowy,0.69352525,N:ADJ,-owy
Engelbert,Engelbercik,0.845423,N:N,-ik
Medard,Medardek,0.8624557,N:N,-ek
Medard,Medarda,0.9153862,N:N,-a
Medard,Medardowy,0.728181,N:ADJ,-owy
Ewald,Ewalda,0.9508292,N:N,-a
skrzypać,skrzypaczka,0.69211525,V:N,-aczka
skrzypać,skrzypanie,0.8898562,V:N,-anie
posiadacz,posiadaczka,0.7978302,N:N,-ka
zlewać,zlewnia,0.73505616,V:N,-nia
zlewać,zlewanie,0.83495003,V:N,-anie
krocie,krociowy,0.69350535,N:ADJ,-owy
filantropia,filantropijny,0.9103119,N:ADJ,-ny
taksonomia,taksonomiczny,0.8628802,N:ADJ,-iczny
woliera,wolierowy,0.7177123,N:ADJ,-owy
zabukować,zabukowanie,0.80656904,V:N,-anie
przebukować,przebukowanie,0.8819146,V:N,-anie
zgnić,zgnicie,0.84507,V:N,-ie
zgnić,zgniły,0.84984595,V:ADJ,-ły
kurort,kurorcik,0.7854737,N:N,-ik
wielgachny,wielgachność,0.8788835,ADJ:N,-ość
projekcja,projekcyjny,0.82244736,N:ADJ,-ny
rozwiązywać,rozwiązywanie,0.9448911,V:N,-anie
rozwiązywać,rozwiązywalny,0.72229,V:ADJ,-alny
rozwiązywać,porozwiązywać,0.5960483,V:V,po-
zalotny,zalotnik,0.67516154,ADJ:N,-ik
zalotny,zalotnica,0.6878025,ADJ:N,-ica
zalotny,zalotka,0.85108477,ADJ:N,-ka
zalotny,zalotność,0.8558847,ADJ:N,-ość
obuć,obucie,0.85715246,V:N,-ie
obuć,obuwać,0.88115954,V:V,-wać
obuć,obuty,0.74028254,V:ADJ,-y
zawilec,zawilcowy,0.78517133,N:ADJ,-owy
logarytmiczny,logarytmicznie,0.95533144,ADJ:ADV,-ie
porastać,porastanie,0.8608708,V:N,-anie
aktynometr,aktynometryczny,0.8055814,N:ADJ,-yczny
aktynometr,aktynometria,0.9044481,N:N,-ia
słonecznikowy,słonecznikowo,0.8965001,ADJ:ADV,-o
patriotyczny,patriotycznie,0.8806706,ADJ:ADV,-ie
wysiadywać,wysiadywanie,0.9114188,V:N,-anie
kombinat,kombinacik,0.7793374,N:N,-ik
orbitować,orbiter,0.76971143,V:N,-er
orbitować,orbitowanie,0.8533628,V:N,-anie
kiciorować,kiciorowanie,0.981074,V:N,-anie
nieprzewidywalny,nieprzewidywalnie,0.83465135,ADJ:ADV,-ie
niewykonalny,niewykonalność,0.8763095,ADJ:N,-ość
niewykonalny,niewykonalnie,0.9124514,ADJ:ADV,-ie
ropopochodny,ropopochodność,0.937797,ADJ:N,-ość
magik,magiczka,0.916787,N:N,-ka
mędzić,mędzenie,0.8423609,V:N,-enie
pakowny,pakowność,0.8022163,ADJ:N,-ość
pojemny,pojemność,0.6938435,ADJ:N,-ość
ładowny,ładowność,0.8714989,ADJ:N,-ość
znielubić,znielubienie,0.8115463,V:N,-enie
fetować,fetowanie,0.8769523,V:N,-anie
przypalać,przypalanie,0.7776617,V:N,-anie
szkutnik,szkutnictwo,0.83488953,N:N,-ctwo
szkutnik,szkutniczy,0.91048306,N:ADJ,-czy
średniak,średniaczek,0.89011025,N:N,-ek
zaczerwienić,zaczerwienienie,0.8844879,V:N,-enie
mimetyzm,mimetyczny,0.9013682,N:ADJ,-yczny
zagadać,zagadanie,0.8676085,V:N,-anie
płukać,płukanie,0.87641364,V:N,-anie
płukać,płuczka,0.6322433,V:N,-ka
epitet,epitetować,0.8693081,N:V,-ować
epitet,epitetowy,0.8800644,N:ADJ,-owy
chytrus,chytruska,0.8627416,N:N,-ka
chytrus,chytrusek,0.9338414,N:N,-ek
narkotyczny,narkotyczność,0.8141127,ADJ:N,-ość
narkotyczny,narkotycznie,0.876302,ADJ:ADV,-ie
folia,foliak,0.87648696,N:N,-ak
choreograf,choreografia,0.8702352,N:N,-ia
choreograf,choreografka,0.8999858,N:N,-ka
gołdapianin,gołdapianka,0.95852655,N:N,-ka
łamistrajk,łamistrajkostwo,0.89708334,N:N,-stwo
synchrotron,synchrotronowy,0.92229486,N:ADJ,-owy
tutysta,tutystka,0.91710234,N:N,-ka
niespokojny,niespokojność,0.8468386,ADJ:N,-ość
posłuszny,posłuszność,0.87174374,ADJ:N,-ość
posłuszny,posłusznie,0.8793526,ADJ:ADV,-ie
wyrabiać,wyrabianie,0.8147629,V:N,-anie
szarpać,szarpanie,0.8447706,V:N,-anie
szarpać,rozszarpać,0.7159921,V:V,roz-
mięśniak,mięśniaczek,0.9461165,N:N,-ek
represja,represyjny,0.8567583,N:ADJ,-ny
odznaczać,odznaczenie,0.75207293,V:N,-enie
odznaczać,odznaczanie,0.8942391,V:N,-anie
pustak,pustaczek,0.933119,N:N,-ek
pustak,pustakowy,0.87762403,N:ADJ,-owy
inicjał,inicjalny,0.808108,N:ADJ,-ny
sposobić,sposobienie,0.7405243,V:N,-enie
sposobić,usposobić,0.7215949,V:V,u-
sposobić,przysposobić,0.71281433,V:V,przy-
sposobić,sposobny,0.750313,V:ADJ,-ny
pochłaniać,pochłanianie,0.85526973,V:N,-anie
wahanie,zawahanie,0.67316145,N:N,za-
obciążenie,obciążeniowy,0.6728875,N:ADJ,-owy
emitować,emiter,0.77803665,V:N,-er
emitować,emitowanie,0.87539774,V:N,-anie
emitować,wyemitować,0.8608424,V:V,wy-
odkładać,odkładanie,0.8859143,V:N,-anie
zaopatrywać,zaopatrywanie,0.8674809,V:N,-anie
resztka,resztkowy,0.7826725,N:ADJ,-owy
dwumetrowy,dwumetrowiec,0.9001702,ADJ:N,-iec
umywalnia,umywalniany,0.8532454,N:ADJ,-ny
orkisz,orkiszowy,0.7981165,N:ADJ,-owy
stumetrowy,stumetrówka,0.8486535,ADJ:N,-ka
żydzić,żydzenie,0.83822566,V:N,-enie
żydzić,zażydzić,0.7614622,V:V,za-
żydzić,pożydzić,0.78604037,V:V,po-
tercjan,tercjanowa,0.8731235,N:N,-owa
wdowula,wdowuleńka,0.75230104,N:N,-eńka
heteroseksualny,heteroseksualizm,0.87497395,ADJ:N,-izm
