pivot,derivation,similarity,category,affix
narodowy,narodowość,0.15697342594166308,ADJ:N,-ość
tajemny,tajemnica,0.31418752758431334,ADJ:N,-ica
wieść,powieść,0.24832064274756394,V:V,po-
naprawić,naprawiać,0.7925525054581372,V:V,-ać
iść,przyjść,0.6293202607500659,V:V,przy-
zarobić,zarabiać,0.7956680883466287,V:V,-ać
ostrzec,ostrzegać,0.67286133880626,V:V,-ać
różny,różnica,0.22581720450116627,ADJ:N,-ica
żebrać,żebrak,0.36247362433645103,V:N,-ak
szantaż,szantażować,0.4532610996785478,N:V,-ować
Indonezja,indonezyjski,0.47298736968548427,N:ADJ,-ski
Bretania,bretoński,0.38573619518382474,N:ADJ,-ski
zająć,zajęty,0.42024690641242124,V:ADJ,-ęty
dym,dymnica,0.1949587089840631,N:N,-nica
przetaczać,przetacznik,0.009013549614784067,V:N,-nik
len,lnica,0.3697526756451823,N:N,-ica
pisać,napisać,0.7255992298981977,V:V,na-
taniec,tańczyć,0.5507233198374226,N:V,-yć
zacząć,zaczynać,0.7542107037202908,V:V,-ać
żaba,żabka,0.4416250368688375,N:N,-ka
ryba,rybka,0.5920670511132681,N:N,-ka
niedźwiedź,niedźwiadek,0.507180919153952,N:N,-ek
rzepa,rzepak,0.30757042997159245,N:N,-ak
obuwie,obuwik,0.13683204137342575,N:N,-ik
pole,polować,0.12917723918545654,N:V,-ować
praca,pracownik,0.28354865684337005,N:N,-ownik
przesadzić,przesadzać,0.777230728397268,V:V,-ać
dąb,dębik,0.44275673598021714,N:N,-ik
wiąz,wiązówka,0.46771309220693125,N:N,-ówka
złość,złośliwy,0.2722291449422627,N:ADJ,-liwy
ograniczyć,ograniczać,0.7997129446591569,V:V,-ać
gniazdo,gniazdko,0.6785924423210592,N:N,-ko
gryźć,gryzoń,0.2949419810961811,V:N,-oń
budzić,budzik,0.21939710269218304,V:N,-ik
puszcza,puszczyk,0.26424895393919234,N:N,-yk
obiecać,obiecywać,0.5615568833373531,V:V,-ywać
wrócić,wracać,0.8137804460819332,V:V,-ać
smak,smakować,0.5204585920849786,N:V,-ować
tęcza,tęczówka,0.2505535138717301,N:N,-ówka
róg,rogówka,0.14779425389782663,N:N,-ówka
żyć,przeżyć,0.4574425483981506,V:V,prze-
razić,obrazić,0.43593444718920615,V:V,ob-
jąć,wziąć,0.26434062332210406,U:V,wz-
buchać,wybuchać,0.4606826445392158,V:V,wy-
dychać,oddychać,0.5094827186295899,V:V,od-
mordować,zamordować,0.5475320027071658,V:V,za-
maska,maskować,0.13088315462217115,N:V,-ować
marny,marnować,0.19361504920401806,ADJ:V,-ować
dać,dodać,0.3957366412057277,V:V,do-
