"category","model","language","type","mean_similarity","version"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.243380188982751,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.242069499931982,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.25244669063348,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.246528331815975,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.239184896992349,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.237174922107191,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.249771322067352,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.233916017283181,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.248108626899523,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.245486191521367,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.242410680266654,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.254929881409145,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.237189135145876,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.236727701411424,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.236184968387087,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.246417746806799,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.24405454720386,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.255068196867501,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.23997834188312,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.251131426387699,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.242705440621514,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.246546406060829,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.24182044720188,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.242389979909886,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.23415388600162,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.245631133299381,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.226148051652587,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.248771434965049,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.254865804834926,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.241593211855618,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.24685136542201,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.23842696990213,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.252154786741361,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.235577936459718,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.241893744484163,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.243981141808857,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.245728985932192,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.25046288999665,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.243815193445546,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.223269148330037,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.233071226330358,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.245382568895713,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.230838110240214,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.23801200203494,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.221473357953922,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.244269256228233,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.242079152902788,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.245981957856739,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.236693378710242,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.245093575381155,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.253839657686213,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.247759633998251,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.245290857212716,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.234444430931875,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.239679076541199,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.240372353710758,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.247805761050576,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.240755411914216,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.229553264308389,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.241974097417411,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.249963075142345,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.222055433804208,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.23964682391267,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.249723915390524,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.227065436989022,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.237432701092583,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.243115210461909,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.250810888371071,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.255753773902366,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.227379256597623,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.236114574311171,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.241927360809831,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.243499612927179,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.244726259967217,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.250001402344755,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.23092851484063,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.243913137408209,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.242150352138121,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.227325519216941,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.254698310071408,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.247930764724312,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.240198903855104,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.227178117238947,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.239020718118084,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.228219831587208,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.231217059410396,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.249024938987953,"Shuffled"
"N:ADV","Word2Vec","Spanish","Derivation (different category)",0.252435460388458,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233345630271219,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233506997650912,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232201786107629,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234951898697238,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233347996995836,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231647104537777,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234153264825859,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232135748279794,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231349553322972,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233708648531859,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234340856151185,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233750585328415,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231016880810039,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233349504127991,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233800668063686,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231503289572732,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232941636325226,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232685006514012,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232001887845336,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232313929133183,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233478351225858,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.23160337013932,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231145767542899,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234232551194618,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231706055664562,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234006080466203,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232893479364751,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232733507051353,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.23368530460495,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233342121777229,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231170377457299,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231408133817249,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232658133205432,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.23349818098847,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231760661792468,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233657673723907,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232910162309337,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234817435375192,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233111085903566,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232243631485971,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232320696307304,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234371213657672,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.230847376199607,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233936477045068,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234578775998762,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.230786111293622,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232184400320523,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233053238252808,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231963455015859,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233228641800572,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233189354614475,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233980585754506,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232754027603005,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231242624455615,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232748426129918,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231054831752584,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231095170475412,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233784996815243,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233183043537895,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.23184630352587,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232578920621542,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234211722564747,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233008171526895,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233156203961902,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232131229092376,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232717030594045,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234352995976135,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232996115526191,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233616997034494,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233205369054454,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233526655633916,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231816824035138,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233969545364293,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231921784282232,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234642185964114,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234306023000724,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232132744320819,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232830707814069,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233122750500493,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233936949652711,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231817802179944,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233717884532832,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232610020217813,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232045128745558,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231450298695869,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232855078706949,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232717816656511,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232230654816947,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234815590301858,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232700891007929,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234234183365802,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232024034446376,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233079997776881,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231673718654276,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.231163908137622,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.234093707403973,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.229737138825386,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.232015412161708,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.233966771442579,"Shuffled"
"N:N","Word2Vec","Spanish","Derivation (same category)",0.23334874000459,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239021460462041,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.236792969871147,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240127786959337,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.238277970508447,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241095315211062,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244238970267678,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.238427353216135,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.24376786228872,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241176251893529,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240937460774817,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243212905503103,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.236542933061616,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.237209839314511,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243076643823364,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.245556394365461,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.24124432292738,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241374436412699,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.24040339816192,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.24119868034261,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239147110160921,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242919759344425,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.235700349623339,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239757567054838,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242355824655796,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241309084390878,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240901285874213,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240525174984318,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243257011939121,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.245736666986283,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243829633412969,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240346530926714,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240281097357311,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242247505490223,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244310981621343,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239264090117227,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241010726580861,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.238169982633719,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241404921168549,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.237313247276847,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244932433976986,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242798536689455,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241465141676033,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240105396947807,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244650652972319,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.245580028072629,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.237924951111651,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242766338669993,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241002359523671,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.236544791814756,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240449542766901,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.238318462859824,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239107764257305,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244795325298352,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239968803378965,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.23798423206761,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242360362253072,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.237580947814238,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243011981067006,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242909210147958,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.237951134789215,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244496110499927,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242450291703278,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.24498498053396,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242767766983642,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241039359620784,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.236732566252476,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.247217734784438,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.238714479062461,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240124392386202,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240323762108245,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243911639375952,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243308723739571,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239690201249818,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241284455943421,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241110346234842,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243119233459924,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241174937337303,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244986888564027,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.237507921487383,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241710809096215,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239715730744039,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.238770240141771,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.24427100165276,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.238210088640794,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.243927500654045,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.244437914588105,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239680847945618,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241642689894028,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242204131296183,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241216031425517,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240071386916155,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.241619573316184,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240952150892802,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.239552495844101,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240182905249636,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.240253232048936,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.242050326105777,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.246914531293188,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.245760928398367,"Shuffled"
"N:V","Word2Vec","Spanish","Derivation (different category)",0.236278933425225,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.25026587000192,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.250449574058902,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.250433319240758,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.24822648830471,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.250249224191107,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.252855509577142,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.252585935528355,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.246956715706675,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.250577074685862,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.252718307073912,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.247624598792644,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.251697386136181,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.248197147375374,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.252430643059005,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249010239499489,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249321290366889,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249990247114932,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.251279266192732,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.248523651488285,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.250095260760188,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.251397532605658,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249753166042275,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249082704415001,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.248453794621131,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.246436789097587,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249571376983551,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249021751266781,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.246133706146091,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.246304814770118,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.251631608883667,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.245692081089312,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.253652800635315,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.250029668665163,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.246455731190484,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.249437331630914,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.248706128596371,"Shuffled"
"V:ADJ","Word2Vec","Spanish","Derivation (different category)",0.246482584515405,"Shuffled"
